Count,Id,category,url
395,5,"vàng, giá vàng, vàng SJC",https://dantri.com.vn/kinh-doanh/co-tien-ty-khong-om-vang-nguoi-than-mat-nua-ty-ke-xot-xa-mat-lai-moi-ngay-20200803121842226.htm#dt_source=Cate_KinhDoanh&dt_campaign=DocNhieuNhatChuyenMuc&dt_medium=7
396,5,"giá vàng, giá vàng SJC, giá vàng hôm nay",https://dantri.com.vn/kinh-doanh/gia-vang-chinh-phuc-dinh-cao-moi-tiem-an-nhieu-rui-ro-20200803085130193.htm#dt_source=Cate_KinhDoanh&dt_campaign=DocNhieuNhatChuyenMuc&dt_medium=8
397,5,"dinh thự, Trung Quốc, đầu tư, Canada",https://dantri.com.vn/kinh-doanh/dan-trung-quoc-do-xo-dau-tu-xay-dinh-thu-tai-canada-kiem-lai-khung-20200726110614788.htm#dt_source=Cate_KinhDoanh&dt_campaign=MainList&dt_medium=121
398,5,"gà ta, hiến kế, gà minh dư, gà bình định",https://dantri.com.vn/kinh-doanh/chuyen-gia-hien-ke-dua-ga-ta-xuat-ngoai-20200725075943884.htm#dt_source=Cate_KinhDoanh&dt_campaign=MainList&dt_medium=122
399,5,"tổng kho buôn lậu, kho lậu ở Lào Cai, buôn hàng Trung Quốc",https://dantri.com.vn/kinh-doanh/lo-sang-nhung-con-so-giat-minh-ve-tong-kho-hang-lau-o-lao-cai-20200726064725183.htm#dt_source=Cate_KinhDoanh&dt_campaign=MainList&dt_medium=123
400,5,Công ty CP VBĐQ Phú Nhuận,https://dantri.com.vn/kinh-doanh/pnj-nhan-giai-thuong-chien-dich-pr-toan-cau-xuat-sac-nhat-20200726093027348.htm#dt_source=Cate_KinhDoanh&dt_campaign=MainList&dt_medium=124
401,5,"buôn lậu, thằn lằn, Trung Quốc, Trung Quốc buôn lậu",https://dantri.com.vn/kinh-doanh/buon-lau-dong-vat-song-quy-hiem-tu-uc-sang-trung-quoc-bang-noi-com-dien-20200726074953257.htm#dt_source=Cate_KinhDoanh&dt_campaign=MainList&dt_medium=125
402,5,"COVID-19, kinh tế khó khăn, Hội Doanh nhân trẻ, Võ Trí Thành",https://dantri.com.vn/kinh-doanh/nguoi-viet-vuot-qua-kho-khan-kinh-te-vi-biet-tiet-kiem-tien-va-nuoi-ga-vit-20200725211907537.htm#dt_source=Cate_KinhDoanh&dt_campaign=MainList&dt_medium=126
403,5,"Lê Viết Hiếu, Lê Phước Vũ, Phạm nhật vượng, thiếu gia",https://dantri.com.vn/kinh-doanh/thieu-gia-sinh-9-x-mot-buoc-len-trum-xay-dung-20200725190515643.htm#dt_source=Cate_KinhDoanh&dt_campaign=MainList&dt_medium=127
404,5,"vàng, giá vàng, buôn lậu, khẩu trang",https://dantri.com.vn/kinh-doanh/bao-gia-vang-khach-om-tai-tien-di-mua-cua-hang-khoc-thet-xin-khat-no-20200725192357658.htm#dt_source=Cate_KinhDoanh&dt_campaign=MainList&dt_medium=128
405,5,"cây cảnh, cây cảnh tiền tỷ, lan đột biến",https://dantri.com.vn/kinh-doanh/muc-so-thi-vuon-cay-canh-thu-nho-co-gia-hang-ty-dong-giua-long-thu-do-20200725164458778.htm#dt_source=Cate_KinhDoanh&dt_campaign=MainList&dt_medium=129
